Experiment ID,Dataset Name,Model,Question,No Data,Precision,Recall,F1,Correct Rows,Extra Rows,Missing Rows,Number of Retries,Successful Code Exec. Duration,Total Duration
4ea63a3b-642d-4a9e-87ae-c090c038353e,1ccacb482d0e,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.19,12.04
24bc3870-ac80-4de9-a9c1-8e314b2fdfdb,fd23adcc813f,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,125,0,0,0,0.21,10.06
47d1520a-bc22-4170-868b-ab44be80631b,19e1254c13f5,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.19,12.0
51b25c20-bdec-4ece-99d7-6f67ddb015ca,ec2df5440d1e,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.21,12.02
df28ff22-e858-4ee3-bbe4-c57e0d7aa88d,be30c03571e6,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,42,0,0,0,0.23,10.04
83396e31-9bed-421e-9829-22f58aa6efde,9dd5c6ef7491,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,103,0,0,0,0.21,22.76
6e8127aa-d65d-4183-afe5-4ee9780881c0,86b59acea929,qwen2.5-72b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.2,15.82
1c32c64f-664e-4d1f-ab60-b16b1e0aff1d,b70bc07b63be,qwen2.5-72b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.19,10.88
00bc2edc-7052-4a5a-8030-07bd5d309118,efc2df336587,qwen2.5-72b-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,32,0,0,0,0.19,10.85
4252a721-623a-4f21-b586-4f9504f1b19b,3ccff49e121d,qwen2.5-72b-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,20,0,0,0,0.22,11.06
ff3d5904-affe-4191-8c76-9ee37f96cb3b,ab368ab82b0f,qwen2.5-72b-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,20,0,0,0,0.2,11.14
76f3c4ee-9150-4541-8b1d-0357645b4ecd,ea89d62a1f88,qwen2.5-72b-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,6,0,0,0,0.2,7.98
3d76f7f7-29a9-42fc-a585-c23178ec87c5,a352e9bb575a,qwen2.5-72b-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,6,0,0,0,0.18,11.0
11177686-a4c2-40cf-9057-c0aa31e80f00,1ccacb482d0e,qwen2.5-72b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.2,17.69
1a27be95-9b1e-4b7b-8093-5dc2aa62362c,fd23adcc813f,qwen2.5-72b-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,125,0,0,0,0.24,12.16
cd368a50-328e-4d89-a12f-dd3663d5c2fa,19e1254c13f5,qwen2.5-72b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.2,8.89
117cb5cd-b6e1-40e7-b679-8696cf8aac09,ec2df5440d1e,qwen2.5-72b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.19,19.19
fcef2d79-65ce-42bf-9376-c533f8c9d4be,be30c03571e6,qwen2.5-72b-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,42,0,0,0,0.21,11.03
a2cfb1a7-ab4d-4d97-b7f9-f033ee0cd9af,9dd5c6ef7491,qwen2.5-72b-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,103,0,0,0,0.22,10.9
45f9d9d2-c807-4716-accb-3d8e90a56dcb,86b59acea929,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,True,0.0,0.0,0.0,0,1,0,0,0.31,60.2
94860447-fabf-4d07-ae40-35ce184f6a99,b70bc07b63be,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.18,104.21
48fab4db-6353-4177-8b86-1f1d3528eaed,efc2df336587,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,32,0,0,0,0.21,104.49
91d266eb-d8a9-4f78-9bab-57ed5ac55046,3ccff49e121d,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,20,0,0,0,0.34,44.06
22326793-ad96-4892-a20a-0c88068f71f7,ab368ab82b0f,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,20,0,0,0,0.21,39.89
5b603dc8-7506-4146-b63e-c491f2a0bc2d,ea89d62a1f88,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,6,0,0,0,0.19,58.81
998dceba-dfc5-42f2-ac82-c0087670d7fc,a352e9bb575a,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,6,0,0,0,0.19,41.13
02c451c0-2ea3-44ae-9d8c-b6ac9c3d55cc,1ccacb482d0e,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.19,40.46
c73c919d-5397-4c66-a3fa-b2848129a22c,fd23adcc813f,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,125,0,0,0,0.24,41.15
c07f394f-83c4-4175-9690-f1229401cc31,19e1254c13f5,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.19,40.25
f87ab085-c9e9-4177-ab71-e04ec7148058,ec2df5440d1e,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,0,0.21,40.52
8a228803-22ca-4f8d-bdc0-023265aeb274,be30c03571e6,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,42,0,0,0,0.24,41.34
efd499ed-cd49-4213-9195-2591bcdb6bc3,9dd5c6ef7491,meta-llama-3.1-70b-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,103,0,0,0,0.2,56.98
744c94aa-3409-4ab0-bb88-dc72071fd100,86b59acea929,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,1,0.18,38.35
9799854f-f0c0-4a39-8ee2-182efe630be8,b70bc07b63be,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,1,0.19,37.9
7049ff86-9dae-4fb8-bd4c-92cc496c941f,efc2df336587,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,32,0,0,0,0.22,20.86
0eecfbd0-52bf-4f47-8ec1-b215cd2fb36c,3ccff49e121d,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,20,0,0,0,0.23,21.11
b9511ec1-f263-4f29-a1ef-19ab1c645f7c,ab368ab82b0f,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,20,0,0,0,0.19,19.93
c51f8081-1683-462d-956c-5c59fdd8a46b,ea89d62a1f88,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,6,0,0,0,0.21,19.96
06ed3415-ce63-49f0-b4cf-9a95a080f365,a352e9bb575a,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,6,0,0,0,0.19,20.15
90a13f80-9d80-4e7c-b11a-f1849e4c094c,1ccacb482d0e,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,1,0.19,38.78
e1a0541a-24ad-4480-afd9-eab6cb54567e,fd23adcc813f,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,125,0,0,0,0.22,19.77
02c17ae0-6b1c-4064-a1ef-a480f363a8ce,19e1254c13f5,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,1,0.18,39.0
cfc317ae-cb05-4d9f-b8de-80c5260de7e6,ec2df5440d1e,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0,0,0,1,0.19,36.28
aa7e3a84-541b-49ba-b690-748a8cb45bbf,be30c03571e6,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,42,0,0,0,0.72,20.47
45272e46-6590-4778-a577-fc81fcad1dd9,9dd5c6ef7491,mistral-large-instruct,What topics does Instagram determine to be of interest for a user?,False,1.0,1.0,1.0,103,0,0,0,0.2,20.53
4bc836fe-ac3a-4b81-b2dc-d96d57c1d067,86b59acea929,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,,,,0,0,0,6,,39.35
5aa7043b-c18a-4a35-93dc-0230a9f751ef,b70bc07b63be,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,,,,0,0,0,6,,100.59
9317a3f7-9abe-4e38-a511-d7449018b6f2,efc2df336587,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,0.0,0.0,0.0,0,0,16,4,0.19,34.29
c7ba2559-549d-479c-920b-adcf81f3ef1f,3ccff49e121d,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,,,,0,0,0,6,,56.8
5d817f99-6faa-4d50-8094-d3b8da7111c4,ab368ab82b0f,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,,,,0,0,0,6,,102.42
e69f9289-90db-43ca-a2cf-b1373edcc24b,ea89d62a1f88,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,,,,0,0,0,6,,90.33
344ee19d-b89e-4207-9051-9f9d1bff7eed,a352e9bb575a,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,,,,0,0,0,6,,82.22
b23de7d4-502e-462f-8a06-af89910c8fa3,1ccacb482d0e,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,,,,0,0,0,6,,110.61
8ede6c29-a3e5-454f-ae82-778c94ac72d5,fd23adcc813f,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,,,,0,0,0,6,,116.09
23254eb7-18eb-4cbc-b9c6-472df1bf06d3,19e1254c13f5,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,3,0,0,1,0.19,23.91
b1690512-d408-4b2f-922e-bc8ce2997096,ec2df5440d1e,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,,,,0,0,0,6,,148.41
dd16ed50-18c9-40bb-9b03-c7f67f988700,be30c03571e6,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,,,,0,0,0,6,,95.9
a1143a3f-a122-44b9-91bc-63a995b7314d,9dd5c6ef7491,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,,,,0,0,0,6,,147.63
60576316-81f9-4bc0-9260-a1d604abb1a2,19e1254c13f5,codestral-22b,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,3,0,0,0,0.2,20.41
082a8cef-bfee-4daf-b84c-ac795e777146,ec2df5440d1e,codestral-22b,How often does a user see advertisements and about which topics (from which companies)?,True,1.0,1.0,1.0,0,0,0,1,0.18,40.01
799ee164-df60-4204-b75e-920dbc6b1a2a,be30c03571e6,codestral-22b,How often does a user see advertisements and about which topics (from which companies)?,True,1.0,1.0,1.0,0,0,0,1,0.18,43.34
d3e27fad-676b-4a92-aee5-ccb5e4fc19e7,9dd5c6ef7491,codestral-22b,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,4,0,0,0,0.2,23.68
51cbaa77-002c-4bd2-8324-52f7191ba32e,86b59acea929,codestral-22b,How often does a user see advertisements and about which topics (from which companies)?,True,1.0,1.0,1.0,0,0,0,1,0.19,47.49
c849c55a-3b7d-4522-a96b-978def8736f2,b70bc07b63be,codestral-22b,How often does a user see advertisements and about which topics (from which companies)?,True,1.0,1.0,1.0,0,0,0,1,0.18,49.52
532e9b48-f27e-4ac1-b0fa-a46c8b5431c7,efc2df336587,codestral-22b,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,16,0,0,0,0.21,24.16
b2e2021a-2df2-4298-ab6b-e8acbd1a1c81,3ccff49e121d,codestral-22b,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,17,0,0,0,0.21,24.49
fd3fa195-9f93-4add-b19a-1186182fce8a,ab368ab82b0f,codestral-22b,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,19,0,0,0,0.22,24.33
3183af9b-2709-4beb-abf1-0d19b7847ee9,ea89d62a1f88,codestral-22b,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,14,0,0,0,0.21,24.88
d4857797-b327-4f19-b326-9de4c27d0e52,a352e9bb575a,codestral-22b,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,14,0,0,0,0.19,25.17
b04dd998-6da1-4f88-bce5-865f58e10bd8,1ccacb482d0e,codestral-22b,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,1,0,0,0,0.21,23.71
6cffa194-d91c-4195-af11-5335d33e6bb3,fd23adcc813f,codestral-22b,How often does a user see advertisements and about which topics (from which companies)?,True,1.0,1.0,1.0,0,0,0,0,0.22,23.64
72f16c74-743b-4b3a-9642-122b3f20fc26,86b59acea929,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,1.0,1.0,1.0,0,0,0,0,0.19,14.09
13a61719-ef55-477f-9500-83d07b26d058,b70bc07b63be,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,1.0,1.0,1.0,0,0,0,0,0.19,14.0
d4db5928-88bc-4b5c-836c-2e95faf63e1e,efc2df336587,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,16,0,0,0,0.2,13.93
5ce81093-1969-4c38-96eb-dd2225564935,3ccff49e121d,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,17,0,0,0,0.21,14.0
a4785f8d-70b6-451a-9509-c3e424944f8f,ab368ab82b0f,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,19,0,0,0,0.19,13.88
6c057ed6-247c-4e02-a1e9-30dce1b92adf,ea89d62a1f88,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,14,0,0,1,0.22,24.04
e9b5ad7c-34d4-401f-9885-89edf56c98b8,a352e9bb575a,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,14,0,0,1,0.19,24.1
0c4b509f-f090-4a8c-812e-baefd1c37947,1ccacb482d0e,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,1,0,0,1,0.18,21.08
bf66cfae-3225-4277-a20e-16a514762bb4,fd23adcc813f,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,1.0,1.0,1.0,0,0,0,1,0.19,23.82
b8f06290-92ac-47b3-a4c4-16a5498360c1,19e1254c13f5,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,3,0,0,1,0.19,23.88
8d4acc7b-463c-4b4a-a7ca-401f6ae25469,ec2df5440d1e,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,1.0,1.0,1.0,0,0,0,0,0.19,13.83
2b536a2c-0d86-454a-b928-b947c03e9022,be30c03571e6,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,1.0,1.0,1.0,0,0,0,0,0.19,13.83
e337ced4-8a25-4437-af04-370ce0e768ec,9dd5c6ef7491,qwen2.5-coder-32b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,4,0,0,0,0.21,13.89
99980c4b-d528-4de1-be70-abddbbeac1ea,86b59acea929,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,1.0,1.0,1.0,0,0,0,0,0.18,15.53
8ce5bf86-7a6a-42c5-bf08-0766d1c5a42c,b70bc07b63be,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,1.0,1.0,1.0,0,0,0,0,0.18,15.32
fd4ecb92-49c2-49aa-8d8a-3f52dfd7d732,efc2df336587,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,16,0,0,0,0.18,15.31
b05db52d-4be6-4c9f-84c0-14a556346286,3ccff49e121d,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,17,0,0,0,0.18,15.39
d13563d8-24b5-44b9-97c4-73acf98f262a,ab368ab82b0f,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,19,0,0,0,0.19,15.32
04b748b1-d110-4903-8f76-143e8e2e2049,ea89d62a1f88,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,14,0,0,0,0.18,15.27
db5f20c6-9b7d-4fd7-9a94-0225326a220e,a352e9bb575a,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,14,0,0,0,0.31,15.49
7298ec69-5234-402a-bbc1-aca0875d2eb3,1ccacb482d0e,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,1,0,0,0,0.21,15.33
9d638636-6816-4074-bb8e-b22c1279dc0c,fd23adcc813f,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,1.0,1.0,1.0,0,0,0,0,0.2,15.35
0f2d5ae5-16ee-40aa-9608-d7efc1ab71b4,19e1254c13f5,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,3,0,0,0,0.2,15.3
4f3144f0-65c9-415e-8832-b408bac635e2,ec2df5440d1e,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,1.0,1.0,1.0,0,0,0,0,0.2,15.3
0c306601-fcb2-4307-ac66-9cca2d8ca2fa,be30c03571e6,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,1.0,1.0,1.0,0,0,0,0,0.2,15.35
2bd7685f-8042-4c4a-bd7d-e057e54591de,9dd5c6ef7491,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,4,0,0,0,0.2,15.42
8027e54e-977f-4521-9d4d-02c4c6248838,86b59acea929,meta-llama-3.1-70b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,1.0,1.0,1.0,0,0,0,0,0.19,126.32
67e4b9d4-fb0c-43d8-9768-521a9143c825,86b59acea929,mistral-large-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,,,,0,0,0,6,,114.09
90012d85-0972-4dab-915d-6a4e1c13b066,b70bc07b63be,mistral-large-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,,,,0,0,0,6,,111.15
bbe3d46e-93d0-4b7e-ba8e-99830dfba331,efc2df336587,mistral-large-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,16,0,0,0,0.21,19.8
91105023-b567-4ee9-a397-a58737443303,3ccff49e121d,mistral-large-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,17,0,0,0,0.24,20.78
59e63e83-dac3-4c75-baf9-a00bc1b6b371,ab368ab82b0f,mistral-large-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,19,0,0,0,0.21,19.77
51039b20-0332-4c4e-be59-f890d3205ebc,ea89d62a1f88,mistral-large-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,14,0,0,0,0.22,20.79
c58efce7-3993-43a1-a7fd-5a56c92893a7,a352e9bb575a,mistral-large-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,14,0,0,0,0.27,20.12
