Experiment ID,Dataset Name,Model,Question,No Data,Precision,Recall,F1,Correct Rows,Extra Rows,Missing Rows,Number of Retries,Successful Code Exec. Duration,Total Duration
c5e7c61e-8b1d-4da3-9f17-fa780dfdc238,3ccff49e121d,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0.0,0.0,20.0,0,0.06,6.55
3c91f4fb-e9a2-482d-a16b-c4dedf9c7b60,ab368ab82b0f,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0.0,0.0,20.0,0,0.06,5.56
e29b7efc-9486-45af-933a-96681162337c,ea89d62a1f88,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0.0,0.0,6.0,0,0.07,18.53
4b2bfdf8-5b5f-4554-9750-d035c4e80566,a352e9bb575a,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0.0,0.0,6.0,0,0.08,5.7
d9c995c1-8a64-4ca6-bf4a-703ab4172be1,1ccacb482d0e,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0.0,0.0,0.0,0,0.06,5.11
7c39c046-9049-4844-a7af-0a7a8a149383,fd23adcc813f,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0.0,0.0,125.0,0,0.06,7.04
ce33d531-d08d-4b9e-8658-9bc5569fdb4f,19e1254c13f5,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0.0,0.0,0.0,0,0.08,6.03
8a7f45e9-aa67-4ce1-8a7a-09f2aa04fc6b,ec2df5440d1e,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,True,1.0,1.0,1.0,0.0,0.0,0.0,0,0.06,6.84
cf8fe2ec-062b-4f8c-ab4e-4171f16437f9,be30c03571e6,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0.0,0.0,42.0,1,0.08,16.63
0d768551-fc8e-43d8-956a-bfe60aae1580,9dd5c6ef7491,meta-llama-3.1-8b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0.0,0.0,103.0,0,0.07,4.72
1c89b6d5-1d31-4508-9eda-fb68c66b66d5,86b59acea929,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,1.0,1.0,1.0,0.0,0.0,0.0,0,0.09,4.42
cf22443a-3842-4c8e-a64d-e2348e6ed2b0,b70bc07b63be,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,1.0,1.0,1.0,0.0,0.0,0.0,0,0.06,4.95
b2af8810-987d-4e5e-a9c9-c4b2a48004df,efc2df336587,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,0.0,0.0,0.0,0.0,0.0,16.0,3,0.06,27.36
37447881-fab2-464f-becc-25b65d43fd9a,3ccff49e121d,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,0.0,0.0,0.0,0.0,0.0,17.0,1,0.07,12.42
528cc48f-eab2-43b5-b636-956e3f20c7c9,ab368ab82b0f,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,0.0,0.0,0.0,0.0,0.0,19.0,2,0.08,26.85
a1885f04-4959-448a-b7f6-9d0d5bf7b410,ea89d62a1f88,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,0.0,0.0,0.0,0.0,0.0,14.0,1,0.07,16.13
85d8f8b0-a126-4548-b02b-c0686c5e3d42,a352e9bb575a,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,0.0,0.0,0.0,0.0,0.0,14.0,3,0.05,29.27
e5a3d36c-f371-4382-8edc-af0bbbb5dc6e,1ccacb482d0e,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,0.0,0.0,0.0,0.0,0.0,1.0,2,0.07,37.42
454a1fda-c7ff-4427-ad51-925dfac691f8,fd23adcc813f,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,1.0,1.0,1.0,0.0,0.0,0.0,5,0.07,147.92
541a8c1f-6abb-4903-b05c-4e80b417c399,19e1254c13f5,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,,,,,,,,6,,47.34
2eee0972-e37a-4025-96dc-93638a61b97d,ec2df5440d1e,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,0.0,0.0,0.0,0.0,3.0,0.0,0,0.06,12.79
c0036ec0-d04a-46a5-91e8-d4db92d18efb,be30c03571e6,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,1.0,1.0,1.0,0.0,0.0,0.0,0,0.08,8.9
d1196f03-1d4b-46d7-b958-adcabfe52da8,9dd5c6ef7491,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,0.0,0.0,0.0,0.0,0.0,4.0,0,0.08,4.96
efdc70de-6635-44e2-9a69-03ede1b65eef,86b59acea929,meta-llama-3.1-8b-instruct,How often do people see posts(daily and weekly)?,True,1.0,1.0,1.0,0.0,0.0,0.0,0,0.08,9.71
035a7556-e396-42b0-9a4a-41aead4410f1,b70bc07b63be,meta-llama-3.1-8b-instruct,How often do people see posts(daily and weekly)?,,,,,,,,6,,68.03
9cf62246-3dc7-4cba-b8b2-b0ca05d3a064,efc2df336587,meta-llama-3.1-8b-instruct,How often do people see posts(daily and weekly)?,False,0.0,0.0,0.0,0.0,0.0,10.0,0,0.06,9.8
2a909636-df68-4113-8261-8434bd1dbc11,3ccff49e121d,meta-llama-3.1-8b-instruct,How often do people see posts(daily and weekly)?,False,0.0,0.0,0.0,0.0,0.0,10.0,0,0.08,26.93
e8656ef0-5795-4a92-9410-626dcd68eb38,ab368ab82b0f,meta-llama-3.1-8b-instruct,How often do people see posts(daily and weekly)?,False,0.0,0.0,0.0,0.0,0.0,10.0,0,0.07,6.89
8c1bc2b5-3122-490a-b65b-5bc6dc0c1ef6,ea89d62a1f88,meta-llama-3.1-8b-instruct,How often do people see posts(daily and weekly)?,False,0.0,0.0,0.0,0.0,0.0,9.0,0,0.08,4.51
464437ef-7926-4ed2-8f75-6184ae361581,a352e9bb575a,meta-llama-3.1-8b-instruct,How often do people see posts(daily and weekly)?,False,0.0,0.0,0.0,0.0,0.0,9.0,0,0.08,12.11
0f94a9c7-8d6f-42f8-960c-0cca6f8f31b6,1ccacb482d0e,meta-llama-3.1-8b-instruct,How often do people see posts(daily and weekly)?,False,0.0,0.0,0.0,0.0,0.0,9.0,0,0.07,10.5
be535715-e9b2-4f86-975e-13556b8375cb,fd23adcc813f,meta-llama-3.1-8b-instruct,How often do people see posts(daily and weekly)?,False,0.0,0.0,0.0,0.0,0.0,2.0,4,0.08,116.54
f0897002-466a-439b-8b59-455ce7d8d4b3,19e1254c13f5,meta-llama-3.1-8b-instruct,How often do people see posts(daily and weekly)?,False,0.0,0.0,0.0,0.0,0.0,7.0,0,0.74,7.8
aa9d2e9d-7ea6-48bc-91cb-dc423251a4ea,ec2df5440d1e,meta-llama-3.1-8b-instruct,How often do people see posts(daily and weekly)?,False,0.0,0.0,0.0,0.0,0.0,5.0,2,0.07,23.88
fece922e-aa07-47b1-bc8a-5d6cc0e8044e,be30c03571e6,meta-llama-3.1-8b-instruct,How often do people see posts(daily and weekly)?,False,0.0,0.0,0.0,0.0,0.0,2.0,0,0.07,9.63
477d205f-54f5-45c9-9826-85fe2c3d616b,9dd5c6ef7491,meta-llama-3.1-8b-instruct,How often do people see posts(daily and weekly)?,False,0.0,0.0,0.0,0.0,0.0,8.0,0,0.07,7.11
55d70f4f-c933-488a-8abd-984fa464fc35,86b59acea929,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0.0,0.0,4674.0,1,0.06,14.1
3fb8e473-5eda-4bb1-a46c-198af7ef7ba5,b70bc07b63be,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,,,,,,,,6,,46.92
2101fd9d-a74e-4f46-849f-dde07b2cd0bb,efc2df336587,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0.0,0.0,492.0,0,0.06,10.1
02ac8f15-cdd6-4120-8308-734d901e967e,3ccff49e121d,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0.0,0.0,452.0,0,0.06,7.71
29b5ad59-ba1f-4c1a-bf04-e60fa6d2fe6c,ab368ab82b0f,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0.0,0.0,453.0,0,0.06,10.52
7e9a3e78-188a-484b-a3e3-dc440342139b,ea89d62a1f88,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0.0,0.0,27.0,0,0.07,8.64
466fed35-adf4-4ab0-9cff-5fc2cd687c1b,a352e9bb575a,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0.0,0.0,27.0,0,0.07,12.52
4d4a24b8-0b9f-4c66-925d-8d82ad07b985,1ccacb482d0e,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,True,1.0,1.0,1.0,0.0,0.0,0.0,0,0.06,10.0
6445e9b2-475f-4caa-8edd-4b151df4065d,fd23adcc813f,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,,,,,,,,6,,39.5
64d34a04-3077-4f0d-b32b-ffd04fddcaf2,19e1254c13f5,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,True,1.0,1.0,1.0,0.0,0.0,0.0,0,0.06,11.01
bf4304bb-6a0e-40ec-8de6-00e08263027c,ec2df5440d1e,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,True,1.0,1.0,1.0,0.0,0.0,0.0,0,0.07,6.14
3bd1e119-8d32-4001-b963-9f63642b5307,be30c03571e6,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0.0,0.0,318.0,0,0.07,5.47
9aea49c8-d83d-4a6f-b35e-ddecc7a8ee92,9dd5c6ef7491,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0.0,0.0,189.0,0,0.06,5.86
44e1b1de-a469-4468-b2a6-6b07902722fc,86b59acea929,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,True,1.0,1.0,1.0,0.0,0.0,0.0,2,0.06,24.5
d0bb6067-0102-478b-9bf9-a2ebafaeb2f2,b70bc07b63be,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,,,,,,,,6,,48.04
169aeace-4d6d-4f0b-beda-dd13bc6e4806,efc2df336587,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0.0,0.0,3.0,0,0.07,14.83
530a6b94-3a30-433c-b498-326c12bc0ea1,3ccff49e121d,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0.0,1.0,11.0,0,0.07,24.56
ce3a7c74-aea5-41ac-8eed-0d4f6f79d7fb,ab368ab82b0f,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0.0,0.0,5.0,0,0.08,5.35
8f6a96de-5a35-4a56-94e0-df58a8f0a403,ea89d62a1f88,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0.0,3.0,3.0,0,0.08,9.35
cc54abcf-ea62-4138-9715-dd1c5f9014c8,a352e9bb575a,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0.0,0.0,3.0,0,0.06,10.5
274497cd-7d01-4565-9d2f-1d53db4c0b89,1ccacb482d0e,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0.0,6.0,1.0,0,0.08,5.05
06b6807d-31dc-4e7a-bbf4-95c1cf6e6204,fd23adcc813f,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0.0,0.0,2.0,2,0.07,30.01
511aa369-1e77-426d-b449-7c57beafe2eb,19e1254c13f5,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0.0,0.0,1.0,0,0.07,13.87
9bb36ae6-f05e-4330-bc5b-a222da556e4e,ec2df5440d1e,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0.0,0.0,1.0,0,0.08,11.12
2c064936-da6d-43d4-9edb-7f8f2b6f1227,be30c03571e6,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0.0,0.0,1.0,0,0.06,10.94
4ca21e04-6a78-4417-ac11-a53a7a8e4a36,9dd5c6ef7491,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0.0,0.0,2.0,0,0.08,10.45
a132d0e5-8bfe-4446-a3f8-3b75818ec9eb,86b59acea929,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",True,1.0,1.0,1.0,0.0,0.0,0.0,0,0.07,5.71
fe8dab73-deab-4ac1-89b2-fe1225c8b6b0,b70bc07b63be,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",True,1.0,1.0,1.0,0.0,0.0,0.0,0,0.07,9.37
4ce0f60a-47de-4400-aca4-6f1bff713f3a,efc2df336587,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",True,1.0,1.0,1.0,0.0,0.0,0.0,0,0.06,5.57
ee76b27f-91dc-4eea-ac57-bb24e762d5ce,3ccff49e121d,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0.0,0.0,8.0,0,0.06,10.27
58c69139-64aa-4768-8215-4ee4666bd57a,ab368ab82b0f,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0.0,0.0,3.0,0,0.06,11.47
6ab7c0c3-82cd-4263-9467-f3604861480f,ea89d62a1f88,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",True,1.0,1.0,1.0,0.0,0.0,0.0,0,0.06,9.84
dea8f0f0-3ef8-4b16-8e59-053e842f552f,a352e9bb575a,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0.0,0.0,1.0,0,0.06,8.67
460e5e19-9d35-4b27-b6ba-04ffeeea3075,1ccacb482d0e,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0.0,0.0,1.0,0,0.08,24.39
a770159e-5534-4053-ab10-e348eea772f4,fd23adcc813f,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0.0,0.0,3.0,0,0.07,12.59
6e952a44-8863-44c8-aa68-94099f19ff8e,19e1254c13f5,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0.0,0.0,1.0,0,0.08,6.07
ddc587e1-d535-4e22-b496-677e3d367be5,ec2df5440d1e,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0.0,0.0,1.0,1,0.07,13.95
1285fc5a-0a96-4dbf-83e5-b3172fb7fe5b,be30c03571e6,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0.0,0.0,2.0,0,0.08,8.97
6ef4394f-17e3-4f7a-840b-c52355efdb7d,9dd5c6ef7491,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",True,1.0,1.0,1.0,0.0,0.0,0.0,0,0.08,12.76
7c9713ff-6ee6-42f2-8dbd-3b8c4a028ac4,86b59acea929,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0.0,0.0,312.0,0,0.08,14.68
bc3a3af5-5d26-4391-92c5-1d1fdd1c106c,b70bc07b63be,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,True,1.0,1.0,1.0,0.0,0.0,0.0,0,0.06,10.53
18cfa87f-16d4-4856-bddf-e7486dcb1b08,efc2df336587,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0.0,0.0,41.0,0,0.06,10.02
2947b359-99b5-457a-84f5-47db4e710ac3,3ccff49e121d,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0.0,0.0,60.0,0,0.07,5.04
2075c8de-8808-4ce1-bc40-63f590f71e13,ab368ab82b0f,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0.0,0.0,57.0,0,0.07,11.24
f72c7de0-c9a1-493e-95f5-6fae37101155,ea89d62a1f88,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0.0,0.0,4.0,0,0.06,4.13
f9ab84be-da4e-4810-865e-545327f26c73,a352e9bb575a,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0.0,0.0,133.0,0,0.08,4.55
b93029c8-c84d-4f8f-8880-9fea2543000f,1ccacb482d0e,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0.0,0.0,10.0,0,0.06,4.7
a085f8de-052d-4983-992b-8ef25ee3b99c,fd23adcc813f,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0.0,0.0,10.0,0,0.07,4.11
157201b4-28d9-4ea4-8aca-6b7ba5efa3a7,19e1254c13f5,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0.0,0.0,10.0,0,0.06,10.05
a5f0816e-c803-4db7-996a-091e930413b0,ec2df5440d1e,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0.0,0.0,10.0,0,0.08,4.99
727150e9-935e-413c-9d83-60b539229f75,be30c03571e6,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0.0,0.0,10.0,0,0.08,9.98
ad7a8f6f-1e8e-4d80-8b0e-3924f71ce5c7,9dd5c6ef7491,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0.0,0.0,33.0,0,0.07,12.05
58d273c2-7ed7-4714-8de9-0e2f08a32e1e,86b59acea929,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,0.0,0.0,0.0,0.0,0.0,20.0,0,0.07,21.97
39af5be4-245b-4a18-a4ba-99a6e0678bcb,b70bc07b63be,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,0.0,0.0,0.0,0.0,0.0,20.0,0,0.07,5.97
24229eed-c549-46a5-b2b9-a75eda33f52d,efc2df336587,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,0.0,0.0,0.0,0.0,0.0,20.0,0,0.54,15.69
a8cf3d3d-3dae-40d5-8a5e-748b4fee2d4e,3ccff49e121d,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,0.0,0.0,0.0,0.0,0.0,20.0,0,0.09,16.89
8226cf27-d267-4e41-83d7-c6e22e134ff5,ab368ab82b0f,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,0.0,0.0,0.0,0.0,0.0,20.0,0,8.17,19.89
dbe5a2a4-d606-4d4a-81c4-8b442b12e82d,ea89d62a1f88,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,0.0,0.0,0.0,0.0,0.0,20.0,1,0.08,54.39
17fe2bcd-5aee-43d9-94ac-1ffd95e25a33,a352e9bb575a,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,0.0,0.0,0.0,0.0,0.0,20.0,0,0.06,22.42
3949f6dd-071e-4e35-af9f-e54119961e63,1ccacb482d0e,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,0.0,0.0,0.0,0.0,0.0,20.0,0,0.07,13.01
2b613099-8015-4965-a982-d59cc95e0348,fd23adcc813f,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,0.0,0.0,0.0,0.0,0.0,20.0,0,0.06,36.39
1d03d35a-c4d4-4ecd-b8d8-b0cbe8f7ba1d,19e1254c13f5,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,0.0,0.0,0.0,0.0,0.0,20.0,0,0.1,13.34
063d6d64-ebce-44f9-a01c-27af765ccb68,ec2df5440d1e,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,0.0,0.0,0.0,0.0,0.0,20.0,0,0.06,11.58
ef7c236f-69f0-4062-802a-eef60619fe6e,be30c03571e6,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,0.0,0.0,0.0,0.0,0.0,20.0,0,0.06,13.77
7fd38855-359e-43a9-8866-b1c33004c198,9dd5c6ef7491,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,0.0,0.0,0.0,0.0,0.0,20.0,1,0.07,16.55
952afda7-424f-4f67-bd38-750d31b8b1d3,86b59acea929,meta-llama-3.1-8b-instruct,Which profiles does the user follow that do not follow him back?,False,0.0,0.0,0.0,0.0,0.0,18.0,0,0.08,7.2
b640dd1b-210c-4876-af35-62144496041b,b70bc07b63be,meta-llama-3.1-8b-instruct,Which profiles does the user follow that do not follow him back?,True,1.0,1.0,1.0,0.0,0.0,0.0,0,0.08,4.79
25ab1806-2777-44d7-b94b-d63c273f930b,efc2df336587,meta-llama-3.1-8b-instruct,Which profiles does the user follow that do not follow him back?,False,0.0,0.0,0.0,0.0,0.0,3.0,0,0.07,5.07
44abd7fc-cf94-4f44-8176-134a2ab5d8b8,3ccff49e121d,meta-llama-3.1-8b-instruct,Which profiles does the user follow that do not follow him back?,False,0.0,0.0,0.0,0.0,0.0,32.0,0,0.08,5.78
6003df30-e7bc-4939-a318-25f098ab501f,ab368ab82b0f,meta-llama-3.1-8b-instruct,Which profiles does the user follow that do not follow him back?,False,0.0,0.0,0.0,0.0,0.0,20.0,0,0.07,5.2
76805555-c959-4639-b939-1f0054f9d8c6,ea89d62a1f88,meta-llama-3.1-8b-instruct,Which profiles does the user follow that do not follow him back?,False,0.0,0.0,0.0,0.0,0.0,3.0,0,0.08,25.29
6c98bf12-f0ba-4d14-8bc2-9698f22ba787,a352e9bb575a,meta-llama-3.1-8b-instruct,Which profiles does the user follow that do not follow him back?,False,0.0,0.0,0.0,0.0,0.0,135.0,0,0.06,4.39
aadafa57-1274-4f44-947b-121fbb378af4,1ccacb482d0e,meta-llama-3.1-8b-instruct,Which profiles does the user follow that do not follow him back?,False,0.0,0.0,0.0,0.0,0.0,27.0,0,0.08,5.36
