Experiment ID,Dataset Name,Model,Question,No Data,Precision,Recall,F1,Correct Rows,Extra Rows,Missing Rows,Number of Retries,Successful Code Exec. Duration,Total Duration
a202d673-7c41-4bbc-8a48-8e0d17f615c4,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,20,0,0.3,19.09
15fc1898-2581-46ea-b56b-3da3107f2444,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,20,0,0.3,26.36
bd4e7bae-c179-4dea-9154-622ce9ff4c6a,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,20,0,0.32,18.44
de0a9dbf-bd85-43c4-8a11-915fc6e65d30,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-coder-32b-instruct,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,20,0,0.3,18.44
0917373b-c715-499f-93e1-04f04bc468dd,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,0.0,0.0,0.0,0,0,19,1,0.3,15.23
8857b8ce-27e7-4ebc-a5c4-6fe24ce8cfd4,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,0.0,0.0,0.0,0,0,19,0,0.3,10.32
03c4f923-7504-4e4b-ad99-51a9816e4375,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,0.0,0.0,0.0,0,0,19,0,0.35,4.25
ad3ae73c-6887-490e-8f55-5ee05c3609e3,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,0.0,0.0,0.0,0,0,19,0,0.35,4.03
26a9c3cf-7a77-4420-950d-b883be20dbab,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,0.0,0.0,0.0,0,0,19,1,0.32,14.48
2d51d0fd-9b7d-4d15-8efd-588f8272a48e,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,How often do people see posts(daily and weekly)?,False,0.0,0.0,0.0,0,0,10,1,0.35,18.43
f8795949-6550-4faa-ab19-1f9a86a6f4d5,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,How often do people see posts(daily and weekly)?,True,,,,0,0,0,1,0,0
888b57bb-23a2-4336-9d35-9ec425d7f255,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0,0,453,0,0.34,12.56
2fa24b85-68bd-4467-b78a-69995dce9a5b,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0,0,453,0,0.28,14.64
c0f46886-2f33-4085-aa32-9b0af071990b,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0,0,453,0,0.32,3.8
537dad29-4019-48f2-95ba-c9fea3c422df,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0,0,453,0,0.28,15.26
39738141-470b-428b-8822-0e47022ee682,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0,0,5,0,0.32,11.52
04296216-86f7-47d1-be2d-489260844df7,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0,0,5,0,0.33,4.73
55dcbf82-25fe-43c4-b21d-713ef77c2343,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,3,0,0.35,4.72
f84cf092-b40d-426a-8163-0095a88f5e72,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,3,0,0.32,18.59
de1b3687-535d-4486-986f-86fff2a2813e,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,3,0,0.34,8.91
e2d7d508-f299-44db-909c-b839a010d344,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,3,0,0.33,16.85
63e609c2-b046-487c-8a68-623d2c2c4ae0,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,3,0,0.34,5.29
e9ac2751-882a-411c-a54a-eb3c455f20a5,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0,0,57,0,0.35,16.76
effd5ff8-aaed-471b-931b-c3829e833048,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,Which profiles does the user follow that do not follow him back?,False,0.0,0.0,0.0,0,0,20,0,0.3,11.24
ebb43817-d843-4f6d-99cf-c1abe0d96f39,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,How often does the user view content (including both posts and videos) and from which accounts?,False,0.0,0.0,0.0,0,1,156,1,0.41,15.51
fcd5451a-617f-4561-bc43-2ed7a05e4d13,instagram-miger_shkrepa-2025-01-21-TDz5ZSZM,meta-llama-3.1-8b-instruct,How often does the user view content (including both posts and videos) and from which accounts?,True,,,,0,0,0,6,,48.74
22fac21f-d403-4239-92f5-d405f6542d3e,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,Which accounts has the user viewed posts from but not liked them?,True,,,,0,0,0,1,0,0
cc3725d0-07c8-4daa-98f3-dc39c55088f5,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,Which accounts has the user viewed posts from but not liked them?,True,,,,0,0,0,1,0,0
53ab9788-ad44-45c2-9f52-c4bb4a8cda8a,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,How many messages does the user send per week?,False,0.0,0.0,0.0,0,0,159,0,0.49,4.84
f4e45b5f-8a63-415d-b17a-67c0f2217ba0,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-8b-instruct,How many messages does the user send per week?,False,0.0,0.0,0.0,0,0,159,0,0.49,10.28
883ad39b-265e-4a8f-8574-782138731432,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,meta-llama-3.1-70b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,,,,0,0,0,1,0,0
9e6bab91-af0a-43ac-a7e1-1d98d5b10388,instagram-miger_shkrepa-2025-01-21-TDz5ZSZM,meta-llama-3.1-70b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,,,,0,0,0,6,,271.56
ebde46e0-7ae4-4403-a4f9-56fd4b2fd1f0,instagram-leridash-2025-04-15-tyc7Gjjv,meta-llama-3.1-70b-instruct,How often do people see posts(daily and weekly)?,True,,,,0,0,0,6,,305.61
80f6ff0a-f03e-441c-9fce-1fe3532a8df7,instagram-miger_shkrepa-2025-01-21-TDz5ZSZM,meta-llama-3.1-70b-instruct,How often do people see posts(daily and weekly)?,True,,,,0,0,0,6,,299.61
b719c06e-ad1a-4e32-9ef6-a3a9b1510419,instagram-leridash-2025-04-15-tyc7Gjjv,mistral-large-instruct,How often do people see posts(daily and weekly)?,True,,,,0,0,0,6,,192.18
0401f7a3-750b-4b6a-9b95-7b4ab10926ec,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,mistral-large-instruct,How often do people see posts(daily and weekly)?,False,1.0,1.0,1.0,10,0,0,0,0.58,33.73
f5f54710-1e49-4462-9a67-8cfdc190fb6d,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,mistral-large-instruct,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0,3,453,0,0.52,31.17
f9b1026d-36c3-4cf9-895a-c576b4a25b5b,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,mistral-large-instruct,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0,3,453,0,0.33,31.16
9c60f9d0-68f3-4acb-afc6-245b6d2677c6,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,mistral-large-instruct,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0,3,453,0,0.31,31.26
f8d1c6eb-a888-4876-8702-c84fb3d32cc3,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,mistral-large-instruct,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0,3,453,0,0.33,31.19
c55214bd-9926-4cef-b60c-824d45deb9d9,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,mistral-large-instruct,Which devices has the user logged in from and when?,False,0.25,1.0,0.4,5,15,0,0,0.35,26.04
4adf69f8-7b12-4a69-a672-13a266f23b2e,instagram-miger_shkrepa-2025-01-21-TDz5ZSZM,mistral-large-instruct,Which devices has the user logged in from and when?,True,,,,0,0,0,6,,160.76
5d530c87-7635-4b7d-a790-4b4642a8b36d,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,mistral-large-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,3,0,0.32,29.4
cd593139-b754-4f97-9556-6406fd6db979,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,mistral-large-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,3,0,0.28,29.38
7001529a-9713-4a12-a71b-7b6d556dc370,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,mistral-large-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,3,0,0.29,29.37
ff490e1f-7ecf-413d-a777-33c04c5ac325,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,mistral-large-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,3,0,0.29,29.72
2d4f1ac8-89f9-47c0-85db-8691c4c33522,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,mistral-large-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,3,0,0.3,29.49
9180be9c-a8f1-41a5-8478-dfc08e7d01b0,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,mistral-large-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0,1,57,0,4.16,32.05
7cc94efa-f319-4e74-b297-7d97372231ac,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,mistral-large-instruct,Which profiles does the user follow that do not follow him back?,False,0.0,0.0,0.0,0,0,20,0,0.35,28.95
379dfd84-cdf3-4b00-a2af-0a8dd9c06b56,instagram-leridash-2025-04-15-tyc7Gjjv,mistral-large-instruct,How often does the user view content (including both posts and videos) and from which accounts?,True,,,,0,0,0,6,,189.38
b84d0826-41cf-4c26-81d2-fc5e3500c054,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,mistral-large-instruct,How often does the user view content (including both posts and videos) and from which accounts?,False,0.0,0.0,0.0,0,156,156,2,0.34,96.48
eb3f76d5-4e50-488d-acd2-fe3cb4e8658d,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,mistral-large-instruct,Which accounts has the user viewed posts from but not liked them?,False,0.8298,1.0,0.907,78,16,0,3,0.4,132.57
b9e7011d-b6ba-4279-82c1-f9cfad0bded0,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,mistral-large-instruct,Which accounts has the user viewed posts from but not liked them?,False,0.8298,1.0,0.907,78,16,0,0,0.38,31.04
c746d147-0752-4e3a-9edf-860a0b8b5312,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,mistral-large-instruct,How many messages does the user send per week?,False,1.0,1.0,1.0,159,0,0,0,2.37,28.7
ab8136fa-69a1-4b24-ad90-5593fc8d0e17,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,mistral-large-instruct,How many messages does the user send per week?,False,0.0,0.0,0.0,0,0,159,1,0.31,65.08
d277c136-24dd-4d6b-88a1-fbe85a0edd91,instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown,meta-llama-3.1-70b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,,,,0,0,0,6,,259.33
656f99eb-f776-4d63-ab20-3915a2b2d0b2,instagram-pbrenner96-2024-01-08-SsGs6mZ4_english,meta-llama-3.1-70b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,,,,0,0,0,6,,276.85
d8169a0a-afe6-4c54-b591-dc34f2a631ac,instagram-pbrenner96-2024-06-11-fak0ewfm,meta-llama-3.1-70b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,,,,0,0,0,6,,293.99
5dc27ba1-7705-47e2-81ac-2e885009a07f,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,mistral-large-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,19,0,0,3,0.32,134.49
558eb82b-0852-4f7c-834d-e80ef5f59ce9,instagram-miger_shkrepa-2025-01-21-TDz5ZSZM,mistral-large-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,,,,0,0,0,6,,226.5
5a537d95-a7c7-4d98-8e25-ea74033dfd0f,instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown,mistral-large-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,,,,0,0,0,6,,222.69
d30f8d50-694f-4ff6-9df2-c174655b824a,instagram-pbrenner96-2024-01-08-SsGs6mZ4_english,mistral-large-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,,,,0,0,0,6,,213.03
8986c487-b127-4cbf-a6ff-193354de377c,instagram-pbrenner96-2024-06-11-fak0ewfm,mistral-large-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,,,,0,0,0,6,,222.87
7159cbfd-f3b7-4d0c-b762-97ae5f0f8d8b,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,How often does a user see advertisements and about which topics (from which companies)?,False,0.15,0.3158,0.2034,6,34,13,0,0.32,8.85
7ce6f1e1-a538-411e-96e9-ee2718409db5,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,How often does a user see advertisements and about which topics (from which companies)?,False,0.15,0.3158,0.2034,6,34,13,0,0.27,7.74
70c425fd-b227-4c88-81c9-3453ef393b5d,instagram-NEW4-2024-02-06-FTQ9jtOp_with_countdown,codestral-22b,How often does a user see advertisements and about which topics (from which companies)?,True,,,,0,0,0,6,,50.13
803b0a42-07d0-43e5-94a5-6f6de6f2e0d7,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,How often does a user see advertisements and about which topics (from which companies)?,False,0.15,0.3158,0.2034,6,34,13,0,0.27,8.81
55e112fd-13d3-4aef-ad43-c0f5dab278ff,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,How often does a user see advertisements and about which topics (from which companies)?,False,0.15,0.3158,0.2034,6,34,13,0,0.28,8.62
eaafccf3-1e0b-401c-8f59-d59d195433f7,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,How often do people see posts(daily and weekly)?,False,0.0,0.0,0.0,0,502,10,0,0.35,11.69
69405947-04c2-4608-b4b5-219747bf2609,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,How often do people see posts(daily and weekly)?,False,0.0,0.0,0.0,0,502,10,0,0.28,11.44
e5256f3a-318b-4bfa-8afe-9e898ce9cc90,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0,0,453,0,0.32,13.33
4d92bfbf-1cf8-4034-a440-88d18654f59b,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0,0,453,0,0.29,13.34
2a62abbe-bb0a-4424-9fe2-083f86eadc4c,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0,0,453,0,0.28,13.31
3f7f2f1c-1b42-4cbc-b29d-a7f528a1b1c8,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0,0,453,0,0.28,13.23
b77b22e4-1036-4932-8e0d-034872e16dd3,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0,5,5,0,0.33,8.99
811d1375-2707-4876-ae2a-5928b99ea9e8,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0,5,5,0,0.31,8.86
6dbcea05-4d80-49b4-b0aa-e9563a9b4431,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,3,0,0.32,14.68
f03d68e5-ce19-4c3e-bcf8-352fb3917191,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,3,0,0.31,14.8
cbb3de86-2c89-4900-b3e8-3c749940932a,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,3,0,0.35,14.63
876fa73e-97aa-4915-9b06-660438ac6c3b,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,3,0,0.32,14.67
c27155bf-52f3-4c8d-a424-d8cea3dada3a,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,3,0,0.3,15.05
6daeff0c-02db-451f-a1c2-81b6ca290ee5,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0,0,57,0,0.34,12.07
193038ad-aff6-4dd6-9426-057639aadbf6,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,Which profiles does the user follow that do not follow him back?,False,0.0,0.0,0.0,0,0,20,0,0.34,8.95
12652e21-7ff1-4371-8ff3-193976ba6f94,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,How often does the user view content (including both posts and videos) and from which accounts?,False,0.0064,0.0064,0.0064,1,155,155,0,0.33,11.55
8634fdbb-e97a-4dce-a01c-9f9a5e6694fb,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,How often does the user view content (including both posts and videos) and from which accounts?,False,0.0064,0.0064,0.0064,1,155,155,0,0.3,11.42
c512b25b-210c-45f9-87e6-2c0ad18fb8e1,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,Which accounts has the user viewed posts from but not liked them?,False,0.3108,1.0,0.4742,78,173,0,0,0.34,13.24
bd29dcf6-a3c3-4320-9c89-ca827513df48,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,codestral-22b,Which accounts has the user viewed posts from but not liked them?,False,0.3108,1.0,0.4742,78,173,0,0,0.32,13.21
9b6cd137-c40b-42cb-9892-11bb219e6cfc,instagram-leridash-2025-04-15-tyc7Gjjv,codestral-22b,How many messages does the user send per week?,True,,,,0,0,0,6,,58.95
6fd10a04-2eac-43c5-b834-ae6be885f58a,instagram-miger_shkrepa-2025-01-21-TDz5ZSZM,codestral-22b,How many messages does the user send per week?,True,,,,0,0,0,6,,59.25
6e99cad2-7020-450e-bc30-bfa634335f81,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,19,0,0,0,0.34,10.2
cd72d954-6c9e-454c-9223-6e3318a00297,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,19,0,0,0,0.29,10.08
5fd64167-08bf-4179-9b91-37bc9a3a4105,instagram-miger_shkrepa-2025-04-12-n2sjdWwP,qwen2.5-72b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,1.0,1.0,1.0,19,0,0,0,0.31,10.08
