Experiment ID,Dataset Name,Model,Question,No Data,Precision,Recall,F1,Correct Rows,Extra Rows,Missing Rows,Number of Retries,Successful Code Exec. Duration,Total Duration
6ec39fe3-6566-47e6-a4a2-9f64e5065303,3ccff49e121d,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,0.0,0.0,0.0,0,0,17,1,0.14,15.49
235eece5-f384-4e93-ab88-b5c31a6c9139,ab368ab82b0f,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,0.0,0.0,0.0,0,0,19,1,0.14,14.65
62767311-9fb0-4359-9710-41df541c0471,ea89d62a1f88,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,0.0,0.0,0.0,0,5,14,2,0.14,17.67
9de30693-4dc7-4412-b9c2-2dc4fb43d2ba,a352e9bb575a,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,,,,0,0,0,6,,56.3
8a76c190-7c1a-479d-9808-0bae01609e0c,1ccacb482d0e,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,0.0,0.0,0.0,0,0,1,1,0.14,22.62
7a97f59d-7435-4222-9040-db0b99deaa3b,fd23adcc813f,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,1.0,1.0,1.0,0,0,0,0,0.14,15.47
915b0204-0a03-4641-97d1-8ad3d7524053,19e1254c13f5,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,0.0,0.0,0.0,0,3,3,2,0.14,23.65
1424658c-8146-40a5-adb6-276c7fec01da,ec2df5440d1e,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,1.0,1.0,1.0,0,0,0,2,0.37,22.78
402ea0aa-e8a2-47b6-87fd-b7958777658f,be30c03571e6,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,True,0.0,0.0,0.0,0,4,0,0,0.13,9.67
f98292ff-90be-4795-8783-6ac27f6a665e,9dd5c6ef7491,meta-llama-3.1-8b-instruct,How often does a user see advertisements and about which topics (from which companies)?,False,,,,0,0,0,6,,69.86
8d282f81-8f67-47d8-a3bb-9c1cf0ee26bb,86b59acea929,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0,0,4674,0,0.15,5.77
bfd809dd-d311-4773-ba2a-04e638cfc231,b70bc07b63be,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,True,1.0,1.0,1.0,0,0,0,1,0.14,27.99
99c33049-ec67-4ac1-a532-4cf7ee6c32a3,efc2df336587,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,False,1.0,1.0,1.0,492,0,0,1,0.15,8.65
00703592-6b8d-4359-8c97-cc9a8bfed8e6,3ccff49e121d,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0,0,452,0,0.16,6.37
5285dd39-9e2b-4dde-9e96-6f0a5c360b4c,ab368ab82b0f,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0,0,453,1,0.19,14.32
8d9e71a9-34f3-4006-80f7-442ff1be31c2,ea89d62a1f88,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,False,,,,0,0,0,6,,122.95
3c9a4980-c823-46f4-b91d-be2da718f5f0,a352e9bb575a,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,False,1.0,1.0,1.0,27,0,0,0,0.19,13.45
21988261-1f89-498e-8507-3125ebdd4e73,1ccacb482d0e,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,True,1.0,1.0,1.0,0,0,0,0,0.14,5.84
cf8dd48b-95d8-4ef1-834f-3f62b53ca585,fd23adcc813f,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,False,1.0,1.0,1.0,46,0,0,1,0.14,21.12
7c288af9-60bd-4f6d-8e90-775b45966d5d,19e1254c13f5,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,True,1.0,1.0,1.0,0,0,0,1,0.16,32.61
cc769a3a-8756-47d0-835b-1b5160427f33,ec2df5440d1e,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,True,1.0,1.0,1.0,0,0,0,1,0.18,15.27
5095f3e3-9b21-4437-89f2-d348201c4452,be30c03571e6,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0,0,318,1,0.14,32.32
5bb13ec6-b860-4c59-96cd-e48e63d2c1e6,9dd5c6ef7491,meta-llama-3.1-8b-instruct,Which companies have access to your Instagram activity or information?,False,0.0,0.0,0.0,0,0,189,0,0.14,11.61
85e19f0e-24fc-4831-a507-cf97bb61afd7,86b59acea929,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,True,1.0,1.0,1.0,0,0,0,0,0.18,16.47
9ff86cc6-8e00-43b9-9837-ecc4f902bee4,b70bc07b63be,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,True,1.0,1.0,1.0,0,0,0,0,0.4,5.47
52280f57-0a24-46f2-a24b-ff98c52de216,efc2df336587,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0,0,3,0,0.14,5.65
47b09372-026b-4fca-b527-b2d1c39e561b,3ccff49e121d,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0,0,11,0,0.14,15.37
fff0161c-cd03-46cf-a255-305317a11b88,ab368ab82b0f,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0,5,5,1,0.25,13.91
97ab03f2-1a33-46b2-851a-03a638ffeb55,ea89d62a1f88,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0,3,3,1,0.15,9.6
aa18e614-3f23-4775-b289-ead6d84942c6,a352e9bb575a,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0,0,3,0,0.15,23.58
1589a63c-8450-422f-8ba2-bcd0d3861008,1ccacb482d0e,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0,1,1,0,0.17,5.81
daf7f5c1-5e9d-4afd-99b6-a98afa131b9a,fd23adcc813f,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0,0,2,0,0.15,9.11
5e72dc44-e44f-4e4e-82f8-910afffbd44c,19e1254c13f5,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0,0,1,1,0.7,21.75
6706bd56-ae14-40fe-a81d-5c990a5f435b,ec2df5440d1e,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0,0,1,1,0.14,21.1
e8baf973-cb94-4983-8616-27332ba0fa61,be30c03571e6,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0,0,1,0,0.15,5.87
bc4acc32-eac8-496a-b1a0-d12ee09da1f9,9dd5c6ef7491,meta-llama-3.1-8b-instruct,Which devices has the user logged in from and when?,False,0.0,0.0,0.0,0,2,2,0,0.53,15.84
bf87bfb0-7340-452c-b0fe-111ec964750d,86b59acea929,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",True,0.0,0.0,0.0,0,3,0,2,0.14,61.19
00660a26-dbae-4714-bebe-4eb91e265499,b70bc07b63be,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",True,1.0,1.0,1.0,0,0,0,2,0.14,59.29
b10d34ff-08a5-4285-929f-53c1e189991d,efc2df336587,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",True,1.0,1.0,1.0,0,0,0,0,0.2,32.61
b811770d-2c48-4a33-9315-cdd44bf1d4f8,3ccff49e121d,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,8,1,0.2,39.14
b57fb0c5-278f-4d7f-930a-6c18c5fe6958,ab368ab82b0f,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,3,0,0.14,5.55
3128e118-f049-454b-99a1-37ce2e1d3d46,ea89d62a1f88,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",True,,,,0,0,0,6,,65.11
6372c2dd-5b08-4329-8c23-543ac270425b,a352e9bb575a,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,1,0,0.14,19.46
f2876a6a-24fc-4e75-a842-9edb29ac7fc5,1ccacb482d0e,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,6,1,1,0.14,16.13
701a67c1-4276-46ec-9cb1-0ae1190eaa1f,fd23adcc813f,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,0,3,0,0.14,6.34
c50001d0-042d-4df7-abb3-0f3d1268134b,19e1254c13f5,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,,,,0,0,0,6,,198.59
4c739686-bf21-4f36-bb42-c9c4fa780854,ec2df5440d1e,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,,,,0,0,0,6,,150.37
e4c363b4-5f2a-4e7e-9d0c-c27ffc662a18,be30c03571e6,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",False,0.0,0.0,0.0,0,21,2,4,0.16,162.41
5f4b33ad-9a5a-4a27-aad3-59df4b2a7604,9dd5c6ef7491,meta-llama-3.1-8b-instruct,"What Instagram account changes (e.g., name, phone, email) has the user made over time?",True,,,,0,0,0,6,,94.99
549913d5-fa87-4714-953a-6c54f57d9388,86b59acea929,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0,0,312,0,0.15,17.8
0f4972a4-4e8f-4711-b927-4589192cc50c,b70bc07b63be,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,True,1.0,1.0,1.0,0,0,0,1,0.15,44.53
ccc8377e-b1a2-4ce5-b435-1000127dda81,efc2df336587,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0,0,41,0,0.14,10.87
3b41b798-b363-4a19-a1c1-922e751b9149,3ccff49e121d,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0,0,60,0,0.14,14.83
706dd672-6508-4444-8460-61a6176e7499,ab368ab82b0f,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,,,,0,0,0,6,,103.91
94b41ce4-e7a8-4b95-b437-b3801b6d7e4a,ea89d62a1f88,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,,,,0,0,0,6,,129.07
85e40d7d-7454-4ba6-ba4e-0b61b6177f27,a352e9bb575a,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0,0,133,0,0.14,17.55
9c241c80-cf49-4f7a-886f-31b4c36e8b2f,1ccacb482d0e,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0,2,10,2,0.14,27.0
84abda23-2b73-49a1-90e7-3b2009cf448c,fd23adcc813f,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0,0,10,0,0.14,6.69
14d3018a-5ff8-4fe1-a902-01e8dabc8a15,19e1254c13f5,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0,0,10,0,0.14,18.17
574abc37-3b11-4191-bfff-6ae9ce8de28f,ec2df5440d1e,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0,0,10,0,0.15,20.26
4c90be4a-af5b-441c-86bd-1d437a5ebd6b,be30c03571e6,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0,0,10,0,0.15,36.04
e87a12b4-a0c5-44b4-a69a-838c10aa41f9,9dd5c6ef7491,meta-llama-3.1-8b-instruct,Whose stories does the user tend to engage with most often?,False,0.0,0.0,0.0,0,0,33,0,0.15,6.29
3e8a125e-eac5-4ceb-a9fc-d24bd8972ad6,86b59acea929,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,,,,0,0,0,6,,140.25
eda2cd59-3c55-4b61-9342-80a2056689d8,b70bc07b63be,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,0.0,0.0,0.0,0,0,20,5,0.14,156.63
61267da2-8af5-4f74-82ff-0651bcae3521,efc2df336587,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,0.0,0.0,0.0,0,0,20,1,0.19,29.79
aed2629f-6879-4f0e-a886-234818255348,3ccff49e121d,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,0.0,0.0,0.0,0,20,20,1,0.78,78.11
ad659bc0-586f-4f00-9630-206f970666c9,ab368ab82b0f,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,0.0,0.0,0.0,0,0,20,4,0.22,386.36
11398507-73c6-475d-8e25-6d0ba63dd253,ea89d62a1f88,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,0.0,0.0,0.0,0,0,20,1,0.29,37.32
aac9f988-1b00-4128-bfaa-ebe90ad9ed35,a352e9bb575a,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,0.0,0.0,0.0,0,0,20,0,0.26,58.25
d381a31a-d40b-4ef4-9a91-df2bb7ee5688,1ccacb482d0e,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,0.0,0.0,0.0,0,0,20,1,0.24,69.15
f65e8973-8461-47bc-9ea6-59e85e41f09a,fd23adcc813f,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,0.0,0.0,0.0,0,0,20,0,0.16,24.58
a0f5aa46-8bb7-4172-a08d-3a8af3514425,19e1254c13f5,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,0.0,0.0,0.0,0,0,20,0,0.18,26.55
28b4a11b-50a8-4596-bb5c-c0ab9b2d2ea8,ec2df5440d1e,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,0.0,0.0,0.0,0,0,20,0,0.16,19.31
50e4700a-0962-470c-86d6-0444ad119b35,be30c03571e6,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,,,,0,0,0,6,,334.74
00744e9b-cc5e-47d7-8c33-f208425e66d2,9dd5c6ef7491,meta-llama-3.1-8b-instruct,"Which accounts has the user interacted with most often through post likes, story likes and comments(Top 20)?",False,0.0,0.0,0.0,0,0,20,0,0.26,8.85
c8edb4dd-795a-492c-8254-fd1d673070e3,86b59acea929,meta-llama-3.1-8b-instruct,Which profiles does the user follow that do not follow him back?,False,0.0,0.0,0.0,0,0,18,1,0.15,40.0
09681dc8-00f1-4175-8d2a-daa310003934,b70bc07b63be,meta-llama-3.1-8b-instruct,Which profiles does the user follow that do not follow him back?,True,1.0,1.0,1.0,0,0,0,2,0.15,53.72
3fa8bfde-ee00-40f2-a4dd-107e0899ccd7,efc2df336587,meta-llama-3.1-8b-instruct,Which profiles does the user follow that do not follow him back?,False,0.0,0.0,0.0,0,0,3,3,0.23,184.66
96911bbc-287e-4792-9beb-72454a81f7af,3ccff49e121d,meta-llama-3.1-8b-instruct,Which profiles does the user follow that do not follow him back?,False,0.0,0.0,0.0,0,0,32,2,0.15,97.82
6ad84b2d-2e2a-4fd8-a9f7-fd830a9c65e8,ab368ab82b0f,meta-llama-3.1-8b-instruct,Which profiles does the user follow that do not follow him back?,False,0.0,0.0,0.0,0,0,20,2,0.14,67.1
d8320fc4-06b3-4750-8afc-95d8fbae09fe,ea89d62a1f88,meta-llama-3.1-8b-instruct,Which profiles does the user follow that do not follow him back?,False,,,,0,0,0,6,,223.08
6b284f22-8c77-4494-8840-6b6d56afb8f5,a352e9bb575a,meta-llama-3.1-8b-instruct,Which profiles does the user follow that do not follow him back?,False,0.0,0.0,0.0,0,0,135,1,0.2,123.46
bda1c72a-d503-475d-b118-a698db02e51b,1ccacb482d0e,meta-llama-3.1-8b-instruct,Which profiles does the user follow that do not follow him back?,False,0.0,0.0,0.0,0,0,27,1,0.13,24.81
93833387-217f-44a5-b87e-4cad11b4d443,fd23adcc813f,meta-llama-3.1-8b-instruct,Which profiles does the user follow that do not follow him back?,False,,,,0,0,0,6,,168.87
57adc0e3-220a-4870-87c9-638b903cd76c,19e1254c13f5,meta-llama-3.1-8b-instruct,Which profiles does the user follow that do not follow him back?,False,,,,0,0,0,6,,345.19
407ae4c6-c1f4-4283-8ac8-c027b08cb761,ec2df5440d1e,meta-llama-3.1-8b-instruct,Which profiles does the user follow that do not follow him back?,False,0.0,0.0,0.0,0,0,30,1,0.14,63.27
a669f472-9758-4b7c-807b-af0c339aa375,be30c03571e6,meta-llama-3.1-8b-instruct,Which profiles does the user follow that do not follow him back?,False,0.0,0.0,0.0,0,0,34,0,0.14,21.68
c37a21b4-2be1-4be1-a7bc-8cc08592eb5c,9dd5c6ef7491,meta-llama-3.1-8b-instruct,Which profiles does the user follow that do not follow him back?,False,0.0,0.0,0.0,0,0,5,2,0.14,83.53
af48906b-e14a-41c2-9b9e-f02574605d32,86b59acea929,meta-llama-3.1-8b-instruct,How often does the user view content (including both posts and videos) and from which accounts?,True,1.0,1.0,1.0,0,0,0,2,0.14,75.49
81775c35-831d-4fd5-b7e4-8e1cbbd32561,b70bc07b63be,meta-llama-3.1-8b-instruct,How often does the user view content (including both posts and videos) and from which accounts?,True,0.0,0.0,0.0,0,2,0,0,0.14,9.15
6c52c1e6-43f0-43da-b050-cd1957830906,efc2df336587,meta-llama-3.1-8b-instruct,How often does the user view content (including both posts and videos) and from which accounts?,False,0.0,0.0,0.0,0,0,118,1,0.19,15.31
880aba9d-405d-4f1c-89eb-31cf5356cd8a,3ccff49e121d,meta-llama-3.1-8b-instruct,How often does the user view content (including both posts and videos) and from which accounts?,False,0.0,0.0,0.0,0,156,164,1,0.75,100.57
bedcd5e1-f658-4ed0-b65d-a1405252fa0f,ab368ab82b0f,meta-llama-3.1-8b-instruct,How often does the user view content (including both posts and videos) and from which accounts?,False,0.0,0.0,0.0,0,134,156,1,0.84,28.09
cf5e67fc-7c93-47ed-aca9-044f441d1ad7,ea89d62a1f88,meta-llama-3.1-8b-instruct,How often does the user view content (including both posts and videos) and from which accounts?,False,0.0,0.0,0.0,0,205,78,0,0.26,20.51
491fc441-0bef-4030-a2a9-a7b873d67536,a352e9bb575a,meta-llama-3.1-8b-instruct,How often does the user view content (including both posts and videos) and from which accounts?,False,0.0,0.0,0.0,0,27,78,0,0.14,16.41
76d23a15-339c-4288-bd7f-365b8f463887,1ccacb482d0e,meta-llama-3.1-8b-instruct,How often does the user view content (including both posts and videos) and from which accounts?,False,0.0,0.0,0.0,0,3,18,1,0.14,52.37
ea19fc49-9fb9-40f7-a736-a835f1f43434,fd23adcc813f,meta-llama-3.1-8b-instruct,How often does the user view content (including both posts and videos) and from which accounts?,False,0.0,0.0,0.0,0,5,3,1,0.14,44.22
723b99be-4368-47c9-bf0c-66fa4ca6833a,19e1254c13f5,meta-llama-3.1-8b-instruct,How often does the user view content (including both posts and videos) and from which accounts?,False,0.0,0.0,0.0,0,49,18,1,0.13,34.38
976787d8-b2ba-4626-b61b-d3c92cc27b30,ec2df5440d1e,meta-llama-3.1-8b-instruct,How often does the user view content (including both posts and videos) and from which accounts?,False,0.0,0.0,0.0,0,2,16,2,0.13,39.29
6d76cd13-0a4e-4a58-8256-353d92e182c6,be30c03571e6,meta-llama-3.1-8b-instruct,How often does the user view content (including both posts and videos) and from which accounts?,False,0.0,0.0,0.0,0,0,2,4,0.15,95.65
82fd037e-9ba3-4f8c-a8a9-1260969ff167,9dd5c6ef7491,meta-llama-3.1-8b-instruct,How often does the user view content (including both posts and videos) and from which accounts?,False,0.0,0.0,0.0,0,4,14,2,0.13,48.28
d218bc70-0efa-4dfe-8b23-9a45fbe3d850,86b59acea929,meta-llama-3.1-8b-instruct,Which accounts has the user viewed posts from but not liked them?,True,1.0,1.0,1.0,0,0,0,0,0.14,25.04
70b43430-c1da-4304-a922-e7df3a817c6f,b70bc07b63be,meta-llama-3.1-8b-instruct,Which accounts has the user viewed posts from but not liked them?,True,1.0,1.0,1.0,0,0,0,1,0.14,41.73
8db757fc-3696-4500-826a-aaa0b22b49fd,efc2df336587,meta-llama-3.1-8b-instruct,Which accounts has the user viewed posts from but not liked them?,False,0.0,0.0,0.0,0,0,70,1,0.13,39.34
d4583582-ae30-423c-8926-6b7b575459f6,3ccff49e121d,meta-llama-3.1-8b-instruct,Which accounts has the user viewed posts from but not liked them?,False,0.0,0.0,0.0,0,0,90,0,0.17,34.07
43316843-8dc5-49ed-a2fd-bb040f396368,ab368ab82b0f,meta-llama-3.1-8b-instruct,Which accounts has the user viewed posts from but not liked them?,False,0.0,0.0,0.0,0,0,78,0,0.13,51.52
38e056f2-69c3-49d1-ac6e-6560d5324962,ea89d62a1f88,meta-llama-3.1-8b-instruct,Which accounts has the user viewed posts from but not liked them?,False,,,,0,0,0,6,,213.29
bea2ba53-9918-43b0-b3e6-1514c7ad1e3b,a352e9bb575a,meta-llama-3.1-8b-instruct,Which accounts has the user viewed posts from but not liked them?,False,0.0,0.0,0.0,0,0,10,1,0.14,18.26
61122c48-a621-4d39-a21f-0d887f483ca5,1ccacb482d0e,meta-llama-3.1-8b-instruct,Which accounts has the user viewed posts from but not liked them?,False,0.0,0.0,0.0,0,0,6,0,0.14,8.14
8950939f-3446-49b1-b687-7963d0ca1983,fd23adcc813f,meta-llama-3.1-8b-instruct,Which accounts has the user viewed posts from but not liked them?,False,0.0,0.0,0.0,0,0,1,0,0.13,24.57
d5f7ccef-ece0-442c-93a8-d55de0c73534,19e1254c13f5,meta-llama-3.1-8b-instruct,Which accounts has the user viewed posts from but not liked them?,False,,,,0,0,0,6,,73.19
6d8315e3-6ca8-4990-9fbd-43823039408f,ec2df5440d1e,meta-llama-3.1-8b-instruct,Which accounts has the user viewed posts from but not liked them?,False,,,,0,0,0,6,,75.1
59ba764b-5144-4a80-8d5d-c4a0c3016aad,be30c03571e6,meta-llama-3.1-8b-instruct,Which accounts has the user viewed posts from but not liked them?,False,0.0,0.0,0.0,0,0,1,0,0.16,8.01
8a9bb7f7-dff4-44e5-8aa4-8c51d23314c9,9dd5c6ef7491,meta-llama-3.1-8b-instruct,Which accounts has the user viewed posts from but not liked them?,False,,,,0,0,0,6,,254.56
5e4baaec-ce77-47fc-a2fd-bb9f2f917098,86b59acea929,codestral-22b,What topics does Instagram determine to be of interest for a user?,True,0.0,0.0,0.0,0,24,0,1,0.3,53.61
b9889baf-b468-41a9-bdf0-c43be4473a25,b70bc07b63be,codestral-22b,What topics does Instagram determine to be of interest for a user?,True,0.0,0.0,0.0,0,196,0,0,0.3,15.21
3d535787-d942-484d-be8f-04dddd838e74,efc2df336587,codestral-22b,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,8,32,0,0.3,17.71
c9977ecc-d75f-4fe7-9f81-00e5d81b3e61,3ccff49e121d,codestral-22b,What topics does Instagram determine to be of interest for a user?,False,0.0,0.0,0.0,0,0,20,0,0.34,17.75
